False Positive Rate,True Positive Rate
0.0,0.0
0.0005998800239952009,0.0032679738562091504
0.0005998800239952009,0.004575163398692811
0.0005998800239952009,0.00718954248366013
0.0005998800239952009,0.00849673202614379
0.0005998800239952009,0.013071895424836602
0.0011997600479904018,0.013071895424836602
0.0011997600479904018,0.016339869281045753
0.0023995200959808036,0.016339869281045753
0.0023995200959808036,0.02875816993464052
0.002999400119976005,0.02875816993464052
0.002999400119976005,0.03202614379084967
0.004199160167966407,0.03202614379084967
0.004199160167966407,0.03398692810457516
0.004799040191961607,0.03398692810457516
0.004799040191961607,0.03529411764705882
0.005398920215956809,0.03529411764705882
0.005398920215956809,0.036601307189542485
0.00599880023995201,0.036601307189542485
0.00599880023995201,0.038562091503267976
0.0065986802639472104,0.038562091503267976
0.0065986802639472104,0.0392156862745098
0.007198560287942412,0.0392156862745098
0.007198560287942412,0.040522875816993466
0.007798440311937612,0.040522875816993466
0.007798440311937612,0.052941176470588235
0.008398320335932814,0.052941176470588235
0.008398320335932814,0.05359477124183006
0.008998200359928014,0.05359477124183006
0.008998200359928014,0.060784313725490195
0.009598080383923215,0.060784313725490195
0.009598080383923215,0.06797385620915032
0.010197960407918417,0.06797385620915032
0.010197960407918417,0.07320261437908497
0.010797840431913617,0.07320261437908497
0.010797840431913617,0.07973856209150326
0.011397720455908818,0.07973856209150326
0.011397720455908818,0.08366013071895424
0.01199760047990402,0.08366013071895424
0.01199760047990402,0.09019607843137255
0.01259748050389922,0.09019607843137255
0.01259748050389922,0.09411764705882353
0.013797240551889621,0.09411764705882353
0.013797240551889621,0.09869281045751634
0.014397120575884824,0.09869281045751634
0.014397120575884824,0.10196078431372549
0.014997000599880024,0.10196078431372549
0.014997000599880024,0.10392156862745099
0.015596880623875225,0.10392156862745099
0.015596880623875225,0.10457516339869281
0.016796640671865627,0.10457516339869281
0.016796640671865627,0.10718954248366012
0.01739652069586083,0.10718954248366012
0.01739652069586083,0.1111111111111111
0.01919616076784643,0.1111111111111111
0.01919616076784643,0.11176470588235295
0.020995800839832032,0.11176470588235295
0.020995800839832032,0.11241830065359477
0.021595680863827234,0.11241830065359477
0.021595680863827234,0.11830065359477124
0.022795440911817635,0.11830065359477124
0.022795440911817635,0.11895424836601307
0.023395320935812838,0.11895424836601307
0.023395320935812838,0.12483660130718954
0.02399520095980804,0.12483660130718954
0.02399520095980804,0.12679738562091503
0.02519496100779844,0.12679738562091503
0.02519496100779844,0.12745098039215685
0.02579484103179364,0.12745098039215685
0.02579484103179364,0.13202614379084968
0.026394721055788842,0.13202614379084968
0.026394721055788842,0.13333333333333333
0.026994601079784044,0.13333333333333333
0.026994601079784044,0.13529411764705881
0.027594481103779243,0.13529411764705881
0.027594481103779243,0.14052287581699346
0.028194361127774445,0.14052287581699346
0.028194361127774445,0.1450980392156863
