False Positive Rate,True Positive Rate
0.0,0.0
0.02399520095980804,0.01437908496732026
0.02519496100779844,0.024183006535947713
0.02519496100779844,0.02483660130718954
0.026994601079784044,0.025490196078431372
0.027594481103779243,0.026143790849673203
0.03119376124775045,0.03202614379084967
0.03179364127174565,0.03202614379084967
0.03239352129574085,0.03333333333333333
0.03539292141571686,0.03594771241830065
0.03719256148770246,0.036601307189542485
0.03839232153569286,0.03725490196078431
0.041391721655668866,0.047058823529411764
0.041991601679664065,0.049019607843137254
0.04439112177564487,0.05032679738562092
0.047390521895620874,0.05228758169934641
0.04979004199160168,0.05359477124183006
0.052189562087582485,0.05359477124183006
0.052189562087582485,0.0542483660130719
0.05638872225554889,0.056862745098039215
0.0629874025194961,0.06143790849673202
0.0647870425914817,0.06143790849673202
0.06718656268746251,0.06274509803921569
0.08818236352729454,0.09738562091503268
0.08878224355128975,0.09803921568627451
0.10497900419916016,0.1261437908496732
0.10557888422315537,0.1261437908496732
0.10797840431913618,0.12810457516339868
0.10917816436712657,0.12810457516339868
0.11037792441511697,0.12941176470588237
0.11157768446310738,0.12941176470588237
0.1271745650869826,0.15098039215686274
0.14037192561487702,0.17058823529411765
0.14097180563887224,0.17124183006535948
0.15236952609478105,0.19607843137254902
0.15236952609478105,0.1980392156862745
0.16316736652669467,0.20980392156862746
0.2525494901019796,0.3607843137254902
0.25374925014997,0.3627450980392157
0.2555488902219556,0.3627450980392157
0.25674865026994603,0.36405228758169933
0.3047390521895621,0.41241830065359475
0.3149370125974805,0.42810457516339867
0.32213557288542294,0.43790849673202614
0.32273545290941813,0.43790849673202614
0.3281343731253749,0.44575163398692813
0.33713257348530296,0.45098039215686275
0.35452909418116374,0.469281045751634
0.35632873425314937,0.47124183006535947
0.3929214157168566,0.5261437908496732
0.39952009598080385,0.5320261437908497
0.4403119376124775,0.5790849673202615
0.44571085782843434,0.5816993464052288
0.46130773845230955,0.5980392156862745
0.46250749850029993,0.6013071895424836
0.4859028194361128,0.6281045751633987
0.4943011397720456,0.6333333333333333
0.49610077984403117,0.634640522875817
0.5506898620275945,0.6797385620915033
0.55248950209958,0.6843137254901961
0.5542891421715657,0.6875816993464052
0.5560887822435513,0.6888888888888889
0.5650869826034793,0.6993464052287581
0.5686862627474505,0.7006535947712418
0.5734853029394121,0.7032679738562092
0.5926814637072585,0.722875816993464
0.5950809838032394,0.7241830065359477
0.6154769046190762,0.7379084967320262
0.6574685062987402,0.7679738562091504
0.6580683863227355,0.7679738562091504
0.6658668266346731,0.7790849673202614
0.6682663467306539,0.7803921568627451
0.6694661067786443,0.7810457516339869
0.6802639472105579,0.7849673202614379
0.6850629874025195,0.7888888888888889
0.7180563887222555,0.8111111111111111
0.7252549490101979,0.8176470588235294
0.7270545890821836,0.8176470588235294
0.7294541091781643,0.822875816993464
0.7408518296340731,0.8281045751633986
0.7414517096580684,0.8339869281045752
0.7558488302339532,0.8379084967320262
0.7768446310737852,0.8660130718954249
0.7798440311937612,0.8712418300653595
0.7864427114577085,0.8745098039215686
0.8026394721055788,0.8849673202614379
0.8068386322735452,0.8862745098039215
0.8098380323935213,0.8869281045751634
0.8110377924415118,0.8888888888888888
0.826634673065387,0.903921568627451
0.8404319136172765,0.9124183006535947
0.8482303539292142,0.9150326797385621
0.8512297540491902,0.9176470588235294
0.853629274145171,0.9209150326797385
0.8572285542891421,0.9235294117647059
0.8584283143371326,0.9254901960784314
0.8692261547690462,0.9300653594771242
0.8848230353929214,0.9366013071895425
0.8854229154169166,0.9379084967320261
0.8908218356328734,0.9405228758169935
0.8908218356328734,0.9411764705882353
0.8920215956808638,0.9411764705882353
0.8956208758248351,0.9444444444444444
0.8974205158968206,0.9457516339869281
0.8980203959208158,0.9483660130718954
0.9010197960407919,0.9483660130718954
0.901619676064787,0.949673202614379
0.9058188362327535,0.9503267973856209
0.9094181163767247,0.9529411764705882
0.910617876424715,0.9555555555555556
0.9118176364727054,0.9562091503267974
0.913617276544691,0.9568627450980393
0.9142171565686863,0.9575163398692811
0.9172165566886623,0.9594771241830066
0.9220155968806238,0.9620915032679739
1.0,1.0
