False Positive Rate,True Positive Rate
0.0,0.0
0.0,0.00065359477124183
0.0,0.00980392156862745
0.0005998800239952009,0.00980392156862745
0.0005998800239952009,0.020261437908496733
0.0011997600479904018,0.020261437908496733
0.0011997600479904018,0.028104575163398694
0.001799640071985603,0.028104575163398694
0.001799640071985603,0.03071895424836601
0.0023995200959808036,0.03071895424836601
0.0023995200959808036,0.034640522875816995
0.002999400119976005,0.034640522875816995
0.002999400119976005,0.038562091503267976
0.003599280143971206,0.038562091503267976
0.003599280143971206,0.040522875816993466
0.004199160167966407,0.040522875816993466
0.004199160167966407,0.043137254901960784
0.004799040191961607,0.043137254901960784
0.004799040191961607,0.049019607843137254
0.005398920215956809,0.049019607843137254
0.005398920215956809,0.05163398692810457
0.00599880023995201,0.05163398692810457
0.00599880023995201,0.06274509803921569
0.0065986802639472104,0.06274509803921569
0.0065986802639472104,0.0738562091503268
0.007198560287942412,0.0738562091503268
0.007198560287942412,0.09019607843137255
0.007798440311937612,0.09019607843137255
0.007798440311937612,0.09411764705882353
0.008398320335932814,0.09411764705882353
0.008398320335932814,0.10065359477124183
0.008998200359928014,0.10065359477124183
0.008998200359928014,0.10326797385620914
0.009598080383923215,0.10326797385620914
0.009598080383923215,0.10522875816993464
0.010797840431913617,0.10522875816993464
0.010797840431913617,0.1065359477124183
0.01199760047990402,0.1065359477124183
0.01199760047990402,0.11503267973856209
0.013197360527894421,0.11503267973856209
0.013197360527894421,0.11699346405228758
0.013797240551889621,0.11699346405228758
0.013797240551889621,0.11895424836601307
0.014997000599880024,0.11895424836601307
0.014997000599880024,0.12352941176470589
0.016196760647870425,0.12352941176470589
0.016196760647870425,0.12745098039215685
0.016796640671865627,0.12745098039215685
0.016796640671865627,0.1287581699346405
0.01739652069586083,0.1287581699346405
0.01739652069586083,0.1300653594771242
0.017996400719856028,0.1300653594771242
0.017996400719856028,0.13071895424836602
0.01859628074385123,0.13071895424836602
0.01859628074385123,0.1326797385620915
0.01919616076784643,0.1326797385620915
0.01919616076784643,0.13333333333333333
0.01979604079184163,0.13333333333333333
0.01979604079184163,0.13529411764705881
0.020395920815836834,0.13529411764705881
0.020395920815836834,0.1542483660130719
0.020995800839832032,0.1542483660130719
0.020995800839832032,0.15490196078431373
0.021595680863827234,0.15490196078431373
0.021595680863827234,0.15816993464052287
0.022195560887822437,0.15816993464052287
0.022195560887822437,0.1607843137254902
0.022795440911817635,0.1607843137254902
0.022795440911817635,0.16143790849673204
0.02399520095980804,0.16143790849673204
0.02399520095980804,0.16405228758169935
0.02519496100779844,0.16405228758169935
0.02519496100779844,0.16601307189542483
0.02579484103179364,0.16601307189542483
0.02579484103179364,0.16797385620915034
0.026394721055788842,0.16797385620915034
0.026394721055788842,0.16862745098039217
0.026994601079784044,0.16862745098039217
0.026994601079784044,0.17254901960784313
0.027594481103779243,0.17254901960784313
0.027594481103779243,0.1738562091503268
0.028194361127774445,0.1738562091503268
0.028194361127774445,0.17516339869281045
0.029394121175764846,0.17516339869281045
0.029394121175764846,0.18627450980392157
0.029994001199760048,0.18627450980392157
0.029994001199760048,0.18888888888888888
0.03059388122375525,0.18888888888888888
0.03059388122375525,0.1895424836601307
0.03119376124775045,0.1895424836601307
0.03119376124775045,0.19215686274509805
0.03179364127174565,0.19215686274509805
0.03179364127174565,0.19738562091503267
0.032993401319736056,0.19738562091503267
0.032993401319736056,0.1980392156862745
0.033593281343731254,0.1980392156862745
0.033593281343731254,0.20980392156862746
0.03479304139172166,0.20980392156862746
0.03479304139172166,0.21241830065359477
0.035992801439712056,0.21241830065359477
0.035992801439712056,0.21568627450980393
0.03659268146370726,0.21568627450980393
0.03659268146370726,0.21764705882352942
0.03719256148770246,0.21764705882352942
0.03719256148770246,0.21830065359477124
0.03779244151169766,0.21830065359477124
0.03779244151169766,0.22026143790849673
0.03959208158368326,0.22026143790849673
0.03959208158368326,0.22287581699346407
0.04019196160767846,0.22287581699346407
0.04019196160767846,0.22483660130718955
0.04079184163167367,0.22483660130718955
0.04079184163167367,0.2261437908496732
0.041391721655668866,0.2261437908496732
0.041391721655668866,0.22941176470588234
0.041991601679664065,0.22941176470588234
0.041991601679664065,0.234640522875817
0.04259148170365927,0.234640522875817
0.04259148170365927,0.23594771241830065
0.04319136172765447,0.23594771241830065
0.04319136172765447,0.23660130718954248
0.04439112177564487,0.23660130718954248
0.04439112177564487,0.23921568627450981
0.04499100179964007,0.23921568627450981
0.04499100179964007,0.24052287581699347
0.04559088182363527,0.24052287581699347
0.04559088182363527,0.2411764705882353
0.04619076184763048,0.2411764705882353
0.04619076184763048,0.24248366013071895
0.046790641871625675,0.24248366013071895
0.046790641871625675,0.24313725490196078
0.04799040191961608,0.24313725490196078
0.04799040191961608,0.24444444444444444
0.04859028194361128,0.24444444444444444
0.04859028194361128,0.2477124183006536
0.04919016196760648,0.2477124183006536
0.04919016196760648,0.24836601307189543
0.04979004199160168,0.24836601307189543
0.04979004199160168,0.2522875816993464
0.05158968206358728,0.2522875816993464
0.05158968206358728,0.2549019607843137
0.05338932213557288,0.2549019607843137
