False Positive Rate,True Positive Rate
0.0,0.0
0.0,0.00065359477124183
0.0,0.0058823529411764705
0.0005998800239952009,0.0058823529411764705
0.0005998800239952009,0.00849673202614379
0.0011997600479904018,0.00849673202614379
0.0011997600479904018,0.01241830065359477
0.001799640071985603,0.01241830065359477
0.001799640071985603,0.01895424836601307
0.0023995200959808036,0.01895424836601307
0.0023995200959808036,0.02091503267973856
0.003599280143971206,0.02091503267973856
0.003599280143971206,0.024183006535947713
0.004199160167966407,0.024183006535947713
0.004199160167966407,0.02679738562091503
0.009598080383923215,0.02679738562091503
0.009598080383923215,0.027450980392156862
0.010797840431913617,0.027450980392156862
0.010797840431913617,0.02875816993464052
0.011397720455908818,0.02875816993464052
0.011397720455908818,0.030065359477124184
0.01259748050389922,0.030065359477124184
0.01259748050389922,0.03071895424836601
0.013797240551889621,0.03071895424836601
0.013797240551889621,0.03333333333333333
0.015596880623875225,0.03333333333333333
0.015596880623875225,0.03398692810457516
0.017996400719856028,0.03398692810457516
0.017996400719856028,0.03529411764705882
0.01919616076784643,0.03529411764705882
0.01919616076784643,0.03594771241830065
0.01979604079184163,0.03594771241830065
0.01979604079184163,0.03790849673202614
0.020395920815836834,0.03790849673202614
0.020395920815836834,0.03986928104575163
0.021595680863827234,0.03986928104575163
0.021595680863827234,0.044444444444444446
0.023395320935812838,0.044444444444444446
0.023395320935812838,0.045098039215686274
0.02399520095980804,0.045098039215686274
0.02399520095980804,0.047058823529411764
0.02459508098380324,0.047058823529411764
0.02459508098380324,0.04771241830065359
0.02519496100779844,0.04771241830065359
0.02519496100779844,0.049019607843137254
0.026994601079784044,0.049019607843137254
0.026994601079784044,0.04967320261437908
0.027594481103779243,0.04967320261437908
0.027594481103779243,0.054901960784313725
0.028794241151769647,0.054901960784313725
0.028794241151769647,0.05620915032679739
0.029394121175764846,0.05620915032679739
0.029394121175764846,0.056862745098039215
0.03059388122375525,0.056862745098039215
0.03059388122375525,0.05816993464052288
0.03119376124775045,0.05816993464052288
0.03119376124775045,0.05947712418300653
0.03179364127174565,0.05947712418300653
0.03179364127174565,0.06209150326797386
0.03239352129574085,0.06209150326797386
0.03239352129574085,0.06274509803921569
0.033593281343731254,0.06274509803921569
0.033593281343731254,0.06862745098039216
0.03419316136772645,0.06862745098039216
0.03419316136772645,0.06928104575163399
0.03479304139172166,0.06928104575163399
0.03479304139172166,0.07058823529411765
0.03539292141571686,0.07058823529411765
0.03539292141571686,0.07124183006535947
0.03719256148770246,0.07124183006535947
0.03719256148770246,0.0718954248366013
0.03779244151169766,0.0718954248366013
0.03779244151169766,0.07254901960784314
0.04019196160767846,0.07254901960784314
0.04019196160767846,0.07450980392156863
0.04079184163167367,0.07450980392156863
0.04079184163167367,0.07712418300653595
0.041991601679664065,0.07712418300653595
0.041991601679664065,0.07908496732026143
0.04319136172765447,0.07908496732026143
0.04319136172765447,0.0803921568627451
0.04379124175164967,0.0803921568627451
0.04379124175164967,0.08496732026143791
0.04499100179964007,0.08496732026143791
0.04499100179964007,0.08627450980392157
0.04859028194361128,0.08627450980392157
0.04859028194361128,0.08758169934640522
0.052789442111577684,0.08758169934640522
0.052789442111577684,0.08954248366013072
0.05338932213557288,0.08954248366013072
0.05338932213557288,0.09019607843137255
0.05398920215956809,0.09019607843137255
0.05398920215956809,0.09084967320261438
0.055188962207558485,0.09084967320261438
0.055188962207558485,0.0915032679738562
0.05878824235152969,0.0915032679738562
0.05878824235152969,0.09738562091503268
0.060587882423515295,0.09738562091503268
0.060587882423515295,0.09934640522875816
0.0629874025194961,0.09934640522875816
0.0629874025194961,0.10065359477124183
0.06598680263947211,0.10065359477124183
0.06598680263947211,0.10130718954248366
0.0665866826634673,0.10130718954248366
0.0665866826634673,0.10196078431372549
0.06718656268746251,0.10196078431372549
0.06718656268746251,0.10261437908496732
0.06778644271145771,0.10261437908496732
0.06778644271145771,0.10392156862745099
0.06958608278344332,0.10392156862745099
0.06958608278344332,0.10457516339869281
0.07018596280743851,0.10457516339869281
0.07018596280743851,0.10522875816993464
0.07078584283143372,0.10522875816993464
0.07078584283143372,0.10588235294117647
0.07198560287942411,0.10588235294117647
0.07198560287942411,0.1065359477124183
0.07258548290341932,0.1065359477124183
0.07258548290341932,0.1111111111111111
0.07318536292741452,0.1111111111111111
0.07318536292741452,0.11176470588235295
0.07378524295140972,0.11176470588235295
0.07378524295140972,0.11241830065359477
0.07438512297540492,0.11241830065359477
0.07438512297540492,0.1130718954248366
0.07558488302339532,0.1130718954248366
0.07558488302339532,0.11503267973856209
0.07798440311937613,0.11503267973856209
0.07798440311937613,0.11699346405228758
0.07858428314337132,0.11699346405228758
0.07858428314337132,0.11960784313725491
0.08098380323935213,0.11960784313725491
0.08098380323935213,0.12026143790849673
0.08158368326334733,0.12026143790849673
0.08158368326334733,0.12091503267973856
0.08218356328734253,0.12091503267973856
0.08218356328734253,0.12549019607843137
0.08278344331133773,0.12549019607843137
0.08278344331133773,0.1261437908496732
0.08338332333533294,0.1261437908496732
0.08338332333533294,0.1287581699346405
0.08398320335932813,0.1287581699346405
