False Positive Rate,True Positive Rate
0.0,0.0
0.022795440911817635,0.024183006535947713
0.023395320935812838,0.024183006535947713
0.02399520095980804,0.026143790849673203
0.02579484103179364,0.026143790849673203
0.026394721055788842,0.026143790849673203
0.026994601079784044,0.02679738562091503
0.028794241151769647,0.036601307189542485
0.029394121175764846,0.038562091503267976
0.029994001199760048,0.0392156862745098
0.029994001199760048,0.03986928104575163
0.029994001199760048,0.04183006535947712
0.03479304139172166,0.044444444444444446
0.038992201559688064,0.06666666666666667
0.04019196160767846,0.06797385620915032
0.04859028194361128,0.07581699346405228
0.05578884223155369,0.07777777777777778
0.0593881223755249,0.08562091503267974
0.0611877624475105,0.08758169934640522
0.0629874025194961,0.08823529411764706
0.06898620275944811,0.10196078431372549
0.07198560287942411,0.10326797385620914
0.07798440311937613,0.10980392156862745
0.10377924415116976,0.15359477124183007
0.10497900419916016,0.15359477124183007
0.10977804439112178,0.15490196078431373
0.11217756448710257,0.1607843137254902
0.1913617276544691,0.31633986928104574
0.1943611277744451,0.3196078431372549
0.20455908818236354,0.3300653594771242
0.21115776844631073,0.3359477124183007
0.21655668866226754,0.34705882352941175
0.21955608878224356,0.3503267973856209
0.23035392921415718,0.36470588235294116
0.23815236952609478,0.36993464052287583
0.2393521295740852,0.36993464052287583
0.2435512897420516,0.37254901960784315
0.28494301139772044,0.43594771241830066
0.29514097180563886,0.4418300653594771
0.3203359328134373,0.4620915032679739
0.39952009598080385,0.5326797385620915
0.40311937612477505,0.5366013071895425
0.40731853629274145,0.5437908496732026
0.4319136172765447,0.5777777777777777
0.4355128974205159,0.5816993464052288
0.5026994601079784,0.6444444444444445
0.5122975404919016,0.6542483660130719
0.5650869826034793,0.7111111111111111
0.5764847030593881,0.7189542483660131
0.5992801439712058,0.7379084967320262
0.6190761847630474,0.757516339869281
0.6364727054589082,0.777124183006536
0.638872225554889,0.7784313725490196
0.6406718656268746,0.7784313725490196
0.6496700659868027,0.7803921568627451
0.6532693461307738,0.7869281045751634
0.6850629874025195,0.8150326797385621
0.6958608278344331,0.8241830065359477
0.6958608278344331,0.8248366013071895
0.7174565086982604,0.842483660130719
0.7198560287942412,0.8450980392156863
0.7252549490101979,0.8457516339869281
0.74625074985003,0.85359477124183
0.7534493101379725,0.8627450980392157
0.755248950209958,0.865359477124183
0.7558488302339532,0.8660130718954249
0.7558488302339532,0.8666666666666667
0.7720455908818237,0.8764705882352941
0.7876424715056989,0.8849673202614379
0.7900419916016796,0.8862745098039215
0.7924415116976604,0.8908496732026144
0.794241151769646,0.8921568627450981
0.7990401919616077,0.8928104575163399
0.8404319136172765,0.9111111111111111
0.850629874025195,0.9143790849673202
0.8584283143371326,0.9222222222222223
0.8698260347930414,0.9287581699346406
0.874625074985003,0.9294117647058824
0.8758248350329934,0.9326797385620915
0.8758248350329934,0.934640522875817
0.8758248350329934,0.9352941176470588
0.8788242351529694,0.9372549019607843
0.8860227954409118,0.9405228758169935
0.8872225554889022,0.9411764705882353
0.8914217156568687,0.9418300653594771
0.8968206358728255,0.9464052287581699
0.8968206358728255,0.9470588235294117
0.901619676064787,0.949673202614379
0.9058188362327535,0.9509803921568627
0.9082183563287343,0.954248366013072
0.9118176364727054,0.9562091503267974
0.913617276544691,0.9562091503267974
0.9154169166166767,0.9568627450980393
0.9160167966406718,0.9575163398692811
0.9178164367126574,0.9575163398692811
0.9196160767846431,0.9588235294117647
0.9202159568086383,0.9594771241830066
0.9208158368326335,0.9607843137254902
0.9262147570485902,0.9627450980392157
0.9286142771445711,0.965359477124183
0.9304139172165566,0.9660130718954248
0.9322135572885423,0.9660130718954248
0.9334133173365327,0.9679738562091503
0.9346130773845231,0.969281045751634
1.0,1.0
